SeriesName,CountryName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Access to electricity (% of population),East Asia & Pacific (IDA & IBRD countries),88.15806719,88.96105006,89.7554698,90.2620547,90.94761503,91.40741324,92.06432836,92.50054963,93.38750711,93.84851758,94.59149731,95.18805611,95.86718132,96.20631028,96.59765009,96.7456154,96.98422677,..,..
Access to electricity (% of population),Ecuador,92.726642,93.071434,93.33576202,93.71861267,94.09421539,94.973044,94.83927917,95.83265,96.315259,96.812618,97.206576,96.470862,97.462142,96.872699,97.194929,98.034674,98.976067,..,..
Access to electricity (% of population),"Egypt, Arab Rep.",96.61640167,96.91275787,97.7,97.46424866,97.72717285,98.8,98.25021362,99.4,99.04,99.07633209,99.8,99.63510132,99.84063721,99.95353699,99.99267578,99.99964905,99.8,..,..
Access to electricity (% of population),El Salvador,81.637983,79.129592,84.519249,87.063829,87.54906,86.961151,87.357045,87.525839,89.201467,91.109558,91.000227,91.08402,91.580238,92.574686,93.680571,95.043105,95.125416,..,..
Access to electricity (% of population),Equatorial Guinea,59.40795517,59.92400742,60.42502213,60.91489029,61.39751816,61.87679672,62.35662842,62.84091187,63.3335495,63.83749008,64.35193634,64.87512207,65.40531921,66.1,66.47969818,67.02038574,67.56137085,..,..
Access to electricity (% of population),Eritrea,26.98273468,28.16736984,29.33696175,30.49541092,32.2,32.79447556,33.94288635,35.0957489,36.25696182,37.42948532,38.61250687,39.80427933,41.00304794,42.2070694,43.41458893,44.62385559,45.8334198,..,..
Access to electricity (% of population),Estonia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Ethiopia,9.07877636,10.16047001,12.7,12.28263187,13.33089638,14.37581635,15.42128849,14,17.5294857,18.5990696,19.67914963,20.76798058,21.86381149,23,24.06947136,25.17580223,27.2,..,..
Access to electricity (% of population),Euro area,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Europe & Central Asia,99.08521386,99.12666665,99.26039307,99.34812759,99.43081416,99.511783,99.57979069,99.6592815,99.72913379,99.81543145,99.86974457,99.92778154,99.97925674,99.98183282,99.98708012,99.99532946,99.99861278,..,..
Access to electricity (% of population),Europe & Central Asia (excluding high income),98.01790521,98.10555486,98.39396407,98.58161791,98.75828915,98.93253746,99.07930743,99.25197905,99.40431897,99.59335137,99.71262624,99.84070517,99.95429634,99.96008157,99.9716503,99.98976435,99.99696318,..,..
Access to electricity (% of population),Europe & Central Asia (IDA & IBRD countries),98.193809,98.27363921,98.53510517,98.70629297,98.86746704,99.02630524,99.16007553,99.31751225,99.4564109,99.62883939,99.73764845,99.85452913,99.95823437,99.9635069,99.97407101,99.99063314,99.9972194,..,..
Access to electricity (% of population),European Union,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Faroe Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Access to electricity (% of population),Fiji,71.01948547,72.93505859,74.83559418,76.72499084,78.60713959,80,82.36529541,84.24909973,86.14125824,88.9,89.95869446,91.88140869,93.81111908,95.74608612,97.68454742,98.91590881,100,..,..
Access to electricity (% of population),Finland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Fragile and conflict affected situations,36.42474628,35.04934319,35.30905622,35.59869616,35.78010423,35.87421475,36.30967558,37.4787024,38.42909256,40.02291648,40.36827035,40.5653586,41.29495181,43.28665728,44.20225235,45.36114712,46.59406042,..,..
Access to electricity (% of population),France,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),French Polynesia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Gabon,72.76200104,73.81423187,73.6,75.87745667,76.89625549,77.91171265,78.92771912,81.6,80.97698212,82.01709747,83.06771851,84.12708282,85.1934433,86.26506042,89.3,86.4,89.49419403,..,..
Access to electricity (% of population),"Gambia, The",27.25034904,28.50432587,34.3,30.97105217,32.19159698,33.40879822,34.6265564,35.84876251,37.079319,38.32118225,39.57354736,40.83465958,42.10277176,43.37613678,44.65299606,44.5,47.21051407,..,..
Access to electricity (% of population),Georgia,99.69746399,99.73146057,99.75111389,99.75959778,99.9,99.76190186,99.7623291,99.76554108,99.77567291,99.79553223,99.82525635,99.86341095,99.90670013,99.94815826,100,99.99447632,100,..,..
Access to electricity (% of population),Germany,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Ghana,42.6,42.77086639,44.80556107,46.82911301,48.84542084,48.3,52.87189865,54.88986206,56.91617966,58.95380402,60.5,63.05879974,65.12267303,64.06256,69.26441956,70.7,78.3,..,..
Access to electricity (% of population),Gibraltar,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Greece,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Greenland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Grenada,81.00792694,81.62685394,82.23074341,82.82348633,83.40898895,83.99114227,84.57384491,85.16100311,85.7565155,86.36333466,86.98065186,87.60671234,88.23978424,88.8,89.51991272,90.16347504,90.8073349,..,..
Access to electricity (% of population),Guam,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Guatemala,70.16531372,70.9,73.318205,73.70922852,78.667838,78.512204,77.18793488,78.35121155,83.730998,80.7057724,81.89920044,83.10138702,84.31056213,84.026414,86.74292755,87.96260834,85.494371,..,..
Access to electricity (% of population),Guinea,15.43282032,16.4,16.95676613,17.70007515,18.43614006,19.16885948,19.90213203,20.2,21.38593102,22.14331245,22.91119385,23.68782616,24.47145653,25.26033592,26.2,26.84684753,27.64126778,..,..
Access to electricity (% of population),Guinea-Bissau,..,..,..,..,..,..,0.015485317,0.083395608,0.410800874,1.291538239,2.600957632,4.7,6,9.366147995,11.63054371,13.89668941,17.2,..,..
Access to electricity (% of population),Guyana,74.43580627,75.03759766,75.6243515,76.1999588,76.76831818,77.33333588,77.89891052,77.5,79.04730988,79.63698578,80.23716736,77.6,81.4620285,82.08320618,82.70788574,83.33432007,86.9,..,..
Access to electricity (% of population),Haiti,31.93894386,32.32048416,33.7,31.542382,33.39044571,33.7352066,34.08052444,34.43029404,33.9,35.15784073,35.5377655,35.92644501,36.32211685,36.72304535,37.9,37.53364182,37.94010925,..,..
Access to electricity (% of population),Heavily indebted poor countries (HIPC),18.07904709,17.85234697,18.74335205,19.28106726,19.72458387,20.5197075,21.77766182,21.87088138,23.52493295,25.04592184,25.64290697,26.14475652,27.29576241,28.92751032,30.05151297,30.87046433,33.31601566,..,..
Access to electricity (% of population),High income,99.93352123,99.92843588,99.94699044,99.9395909,99.94527455,99.96455253,99.95690525,99.96238746,99.97923469,99.9743304,99.98020129,99.98761688,99.99093104,99.98964076,99.99651314,99.99152523,99.99799281,..,..
Access to electricity (% of population),Honduras,66.859519,67.394103,67.50870514,68.67956543,63.141137,65.090464,67.113528,68.903309,71.266448,73.548187,76.396899,78.269685,80.984668,82.195298,83.607727,87.184881,88.653773,..,..
Access to electricity (% of population),"Hong Kong SAR, China",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Hungary,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),IBRD only,82.02405193,83.37832414,83.65178334,82.85954854,85.09869521,85.70476395,86.23074655,87.00557773,87.84746935,88.45166638,89.25050453,90.74022322,91.46636077,89.20836162,92.83768943,92.33503359,92.76693931,..,..
Access to electricity (% of population),Iceland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),IDA & IBRD total,72.25847064,73.2860721,73.57455546,73.04822963,74.81828984,75.51123318,75.88694602,76.67437416,77.49553456,78.22860956,78.87746118,80.19759635,80.71837644,79.52681791,82.41740998,82.11116977,82.89687469,..,..
Access to electricity (% of population),IDA blend,53.86253671,56.75034415,56.4482724,58.08326819,58.65192561,61.65899618,60.76958107,62.13597443,62.88749262,64.97485593,64.70419498,66.4400404,64.82296396,68.38528206,69.42208648,69.30825021,72.09429802,..,..
Access to electricity (% of population),IDA only,24.50180103,24.69946323,26.06333906,26.62179529,27.60947372,28.53120225,29.53739806,30.8057726,32.24565036,33.63969149,34.65908334,35.59981904,36.84483817,39.03652413,39.74921204,40.8765272,42.89342878,..,..
Access to electricity (% of population),IDA total,34.56105446,35.46946026,36.26287375,37.16793804,37.9327317,39.50030201,39.85218881,41.14121885,42.34582015,43.96371401,44.55693979,45.7612548,46.07101455,48.72417541,49.58101638,50.30344743,52.58183382,..,..
Access to electricity (% of population),India,56.76364517,60.1,59.56223679,55.8,62.3,63.68630219,64.4,66.4319458,67.9,69.21004486,70.61524963,75,76.3,67.6,79.9,77.73751831,79.16925812,..,..
Access to electricity (% of population),Indonesia,80.94,83.73,86.3,86.26,87.6,87.94,89.01,87.12741852,90.62,91.1,92.73,93.55,94.15,94.83,96,96.46425831,97.01,..,..
Access to electricity (% of population),"Iran, Islamic Rep.",97.58078766,97.70355988,97.9,97.90787506,97.99721527,98.08321381,98.16976166,98.26076508,98.4,98.47077942,98.59194183,98.72184753,98.85875702,99.00091553,99.1465683,99.29397583,99.44168091,..,..
Access to electricity (% of population),Iraq,96.81829834,96.94802856,97.06272888,97.16627502,97.26258087,97.35554504,97.44905853,97.54701996,97.65333557,98.1,97.899086,98.03595734,98.17983246,98,98.48157501,98.63594055,98.79060364,..,..
Access to electricity (% of population),Ireland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Isle of Man,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Israel,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Italy,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Jamaica,82.90769958,84.554112,84.67930603,87.708112,86.681291,87.26287842,88.11997986,88.98152924,89.8514328,90.73264313,92,92.52481079,93.43226624,91.1,95.26118469,96.17914581,97.09738922,..,..
Access to electricity (% of population),Japan,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Jordan,98.53448486,98.63587952,98.72331238,98.79981232,99.5,98.93502045,99.17343682,99.07223511,99.15040588,98.8,99.33492279,99.4,99.55314636,99.67037201,99.5,99.8976593,100,..,..
Access to electricity (% of population),Kazakhstan,98.79412842,97,98.95990753,99.02487946,99.08262634,99.13703156,99.19197083,99.25119019,99.31782532,99.39377594,99.47929382,100,99.67443848,99.77879333,99.87578583,99.94984436,100,..,..
Access to electricity (% of population),Kenya,14.5,14.76480484,15.71763325,16.65931892,17.59375954,16,19.45650291,20.39260292,21.33705521,22.29281235,23.25907135,23,19.2,26.20334053,27.19409752,28.18660355,36,..,..
Access to electricity (% of population),Kiribati,79.79473877,77.81893921,75.82810211,73.82611847,71.81689453,69.80432129,67.79229736,69.67640546,63.78551483,61.79760361,59.82019424,46.4,63.16773671,53.93346024,51.98054886,50.02938843,48.07851791,..,..
Access to electricity (% of population),"Korea, Dem. People’s Rep.",14.03606319,15.18857193,16.32603836,17.45236397,18.57144356,19.68717766,20.80346489,21.92420197,23.05329132,24.19368935,25.34458542,26,27.67087746,28.84277153,30.0181675,31.1953125,32.37274933,..,..
Access to electricity (% of population),"Korea, Rep.",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Kosovo,92.20063782,92.78326416,93.35084534,93.9072876,94.45648193,95.00233459,95.54873657,96.09959412,96.65879822,97.22931671,97.81032562,98.40214539,99,99.4553299,99.78694153,99.94671631,100,..,..
Access to electricity (% of population),Kuwait,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Kyrgyz Republic,99.79656219,99.79589081,99.78016663,99.75331116,100,99.68175507,99.64485168,99.61240387,99.58831024,99.57552338,99.57323456,99.57969666,99,99.61186218,99.8,99.65803528,99.8,..,..
Access to electricity (% of population),Lao PDR,38.15421295,40.65657425,43.14389038,45.62006378,46.3,48,53.02071381,57.2,57.97024536,60.46049118,66,65.47073364,67.98722839,70,73.03421783,75.56121063,78.08850098,..,..
Access to electricity (% of population),Late-demographic dividend,92.26185136,92.76356292,93.22705237,93.74477129,94.42925348,94.80372206,95.28408902,95.91279742,96.33057152,96.72617357,97.25434269,97.71646634,98.34463673,98.52896737,98.76567657,98.87151247,98.89557059,..,..
Access to electricity (% of population),Latin America & Caribbean,90.71713389,91.32344016,91.6927272,92.0414448,92.63244111,92.98940235,93.26521478,93.65726878,94.32870786,94.72590866,95.35568676,95.65791983,96.04078474,96.3433411,96.63291274,97.04644814,97.02433161,..,..
Access to electricity (% of population),Latin America & Caribbean (excluding high income),90.4655094,91.10819282,91.4509529,91.83016162,92.38075367,92.71749743,93.02525502,93.42648146,94.09807861,94.52518818,95.17441336,95.47731131,95.87256068,96.19304392,96.48362485,96.92673703,96.89222962,..,..
Access to electricity (% of population),Latin America & the Caribbean (IDA & IBRD countries),90.58773956,91.19966276,91.5639967,91.91380975,92.45697689,92.81769207,93.09471854,93.49153729,94.17653969,94.58075951,95.22653811,95.5372749,95.93181243,96.243941,96.5426311,96.96821786,96.94645114,..,..
Access to electricity (% of population),Latvia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Least developed countries: UN classification,19.88311405,20.15268378,21.57833288,22.09256256,23.13053822,24.15666842,25.08705062,26.20245693,27.76704167,29.14723695,30.09832348,30.97312619,32.20315798,34.58471281,35.27610452,36.31907446,38.24652553,..,..
Access to electricity (% of population),Lebanon,98.82557678,98.97695923,99.11437988,99.24086761,99.36013031,99.47605133,99.9,99.71138,99.82588959,99.9,99.9,99.99469757,99.99954987,100,100,100,100,..,..
Access to electricity (% of population),Lesotho,0.016507551,0.087504998,0.408730984,1.241471887,2.471420527,4.513011932,6.8,8.601753235,9.7,12.72295475,14.79970932,17,18.97771645,21.07546806,23.17672157,25.27972221,27.8,..,..
Access to electricity (% of population),Liberia,..,..,..,..,..,0.016847257,0.074524812,0.293555796,0.796854138,3,2.582756519,1.9,4.752286434,4.1,6.942814827,9.8,9.140634537,..,..
Access to electricity (% of population),Libya,99.80407715,99.72649384,99.8,99.53245544,99.42275238,99.30970001,99.19718933,99.08895111,98.98812866,98.8966217,98.81468964,98.74132538,98.67494202,98.61381531,98.55625153,98.50071716,98.44602966,..,..
Access to electricity (% of population),Liechtenstein,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Lithuania,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Low & middle income,71.73944815,72.78585242,73.08518536,72.56798755,74.35493698,75.05703756,75.44581766,76.24495375,77.07589259,77.82190705,78.48117532,79.81132622,80.34467343,79.1577565,82.06512232,81.76717673,82.56241092,..,..
Access to electricity (% of population),Low income,11.25421668,11.61311048,12.71574295,12.83192888,13.89934609,14.87022835,15.77886242,16.25559011,18.21368027,19.94217091,20.43836291,21.47141206,22.29199132,24.49490913,25.45439955,26.24830301,28.25419721,..,..
Access to electricity (% of population),Lower middle income,60.24664325,62.66786473,62.98291252,61.74269934,65.29882719,66.62906052,67.22522757,68.72572768,70.02839258,71.13942799,72.30391958,74.80695654,75.56908558,72.77992062,78.69891101,78.0619257,79.52632967,..,..
Access to electricity (% of population),Luxembourg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),"Macao SAR, China",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),"Macedonia, FYR",94.73807526,95.29451752,95.83591461,96.36617279,96.88918304,97.40885162,97.92906952,98.45845795,99,99.43867493,99.77095032,99.94021606,99.99267578,100,100,100,100,..,..
Access to electricity (% of population),Madagascar,12.97327805,13.22010136,13.45188141,14.8,13.8859129,14.09595966,20.3,14.52161312,14.7450161,14.97972679,15.22493649,17.4,15.73985481,14.3,16.27577209,12.9,16.81898117,..,..
Access to electricity (% of population),Malawi,4.826274395,5.136641026,4.8,5.716147423,5.993084431,6.2,6.9,6.819417,7.106363773,7.40461874,7.713372707,8.03087616,8.7,7.6,7.4,9,11.9,..,..
Access to electricity (% of population),Malaysia,96.13972473,96.42064667,96.68652344,96.94126129,97.18875122,97.43289948,97.67759705,97.92674255,98.19210815,98.46072388,98.73890686,99.3,99.31588745,99.58900452,99.8,99.93569183,100,..,..
Access to electricity (% of population),Maldives,82.87342834,84.08968353,83.8,86.48096466,87.66378784,88.84326935,90.02330017,91.20777893,92.40061951,93.60475922,94.81939697,99.9,97.2731781,98.38389587,99.25427246,99.7624588,100,..,..
Access to electricity (% of population),Mali,7.949719906,9.165149689,10.3655386,10.8,12.73678398,13.91543865,15.09464645,16.27830696,16.6,18.67363548,19.88745308,21.11001968,22.33958626,23.57440186,25.6,26.05278397,27.29314041,..,..
Access to electricity (% of population),Malta,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Marshall Islands,64.98665619,68.52423588,68.11369324,69.65853882,71.19615173,72.73040771,74.26522827,75.80448914,77.35211182,72.3,80.48046112,82.0586319,83.64380646,89.91960679,86.82814789,88.4238205,90.01979065,..,..
Access to electricity (% of population),Mauritania,14.34627724,15.81168842,17.26205826,22.2,20.13326645,21.561903,22.99109268,18.2,25.86672592,27.3200264,30,30.25637436,31.73592186,33.22071838,34.70901489,36.19906235,38.8,..,..
Access to electricity (% of population),Mauritius,99.14614105,99.153862,99,99.12807465,99.4,99.07330322,99.0447998,99.02074432,99.00504303,99.0006485,99.00675964,99.02161407,99.04346466,99.4,99.1011734,99.13352966,99.16617584,..,..
Access to electricity (% of population),Mexico,96.092755,96.74639893,98.007132,97.20850372,97.897085,97.64163208,98.597701,98.932728,99.11416,98.55243683,98.914037,99.05887604,99.236696,99.57331848,99.111637,99.92144775,99.172928,..,..
Access to electricity (% of population),"Micronesia, Fed. Sts.",42.70641708,44.52461624,46,48.11978912,49.90456009,51.68598557,53.46796417,55.25439453,57.04917526,58.85526276,60.67185211,62.49718857,64.53152025,66.16711426,68.0082016,69.85103607,71.69416046,..,..
Access to electricity (% of population),Middle East & North Africa,89.84051346,90.34329216,90.96680054,91.35561394,91.79441619,92.43853967,93.131096,93.80270192,94.09863792,94.50447775,95.02231885,95.34125326,95.75641302,96.11402028,96.49542116,97.16711848,96.9899846,..,..
Access to electricity (% of population),Middle East & North Africa (excluding high income),89.40582103,89.92223777,90.56564272,90.94512395,91.39977588,92.06912571,92.2573456,92.99720626,93.31150939,93.70407104,94.27660765,94.62433853,95.08880106,95.49158508,95.92587729,96.70134183,96.49027289,..,..
Access to electricity (% of population),Middle East & North Africa (IDA & IBRD countries),89.30841711,89.82886804,90.46963982,90.86021215,91.31863637,91.99340813,92.18324024,92.92994095,93.24100975,93.64156072,94.21843012,94.56783075,95.03353403,95.44001971,95.87796902,96.6620982,96.44922923,..,..
Access to electricity (% of population),Middle income,76.77072384,78.19678054,78.49604842,77.99902098,80.02687998,80.83127246,81.27663516,82.19894457,83.00916287,83.74732745,84.51599569,85.97174396,86.57133959,85.11404979,88.28371656,87.96338795,88.72016286,..,..
Access to electricity (% of population),Moldova,97.99821472,98.18043518,98.34869385,98.50601196,99,98.8028717,99.1,98.6,99.26071167,99.42900848,99.60401917,99.77014923,99.89844513,99.96985626,99.99507904,99.99973297,100,..,..
Access to electricity (% of population),Monaco,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Mongolia,71.40090942,72.2928009,67.3,74.03535461,74.89381409,76.3,76.604599,86.2,78.33319092,79.21296692,80.1032486,81.00227356,81.90830231,82.81958008,83.73435211,81.2,85.56769562,..,..
Access to electricity (% of population),Montenegro,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Morocco,62.74992752,64.67798615,66.59100342,68.49287415,70.38750458,72.27878571,78.2,76.06690216,77.97154236,79.88748932,81.81393433,83.74913025,85.69132233,87.63876343,89.58970642,91.54239655,91.6,..,..
Access to electricity (% of population),Mozambique,4.917431831,5.942807674,6.953141212,5.7,8.944278717,8.1,10.92203236,11.91563797,12.91759396,13.93085766,14.95462132,15,17.02664566,20.2,19.11966896,20.16967964,21.21998405,..,..
Access to electricity (% of population),Myanmar,45.07434845,45.4875145,45.88563538,46.27261353,47,47.02873993,47.40568161,47.78707504,48.17682266,48.57787323,48.98942566,49.40972519,48.8,50.26957703,50.70562744,51.1434288,52,..,..
Access to electricity (% of population),Namibia,33.65092468,34.65194321,36.5,36.61275482,37.58034515,38.54459,39.50938797,40.4786377,41.45623779,43.7,43.44455338,44.45271301,45.4678688,46.48827362,47.51218033,47.4,49.56378174,..,..
Access to electricity (% of population),Nauru,..,..,99.87247467,99.80793762,99.73614502,99.66101074,99.58641052,99.51608276,99.45317841,99.8,99.3555603,99.32011414,99.29164886,99,99.24878693,99.23116302,99.21439362,..,..
Access to electricity (% of population),Nepal,19.16361809,23.20703125,27.23540115,24.6,35.26261139,39.26924896,37.2,47.28808212,51.2,55.33937836,59.38117599,63.43172836,67.48927307,76.3,75.61837006,79.68642426,84.9,..,..
Access to electricity (% of population),Netherlands,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),New Caledonia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),New Zealand,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Nicaragua,69.047103,72.27285004,72.80281067,72.22158,73.83321381,74.34144592,74.85022736,73.821815,75.88505554,76.41794586,76.96134186,77.916313,78.07263184,78.63702393,79.20491791,79.77455902,81.853073,..,..
Access to electricity (% of population),Niger,6.7,7.525658131,7.969779491,8.402757645,8.828491211,9.250879288,9.673820496,7.1,9.3,10.98400784,11.44155788,11.90785789,12.38115788,14.3,14.4,13.82555389,14.3096447,..,..
Access to electricity (% of population),Nigeria,40.51092148,44.9,42.65146255,43.70307159,44.74743271,52.2,46.8300209,47.87604141,48.93041611,49.99609756,50.3,52.15720367,48,55.9,55.44699097,55.6,57.65213776,..,..
Access to electricity (% of population),North America,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Northern Mariana Islands,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Norway,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Access to electricity (% of population),OECD members,99.26152988,99.33823102,99.49001193,99.4382567,99.52967868,99.55010358,99.65492625,99.7177156,99.77769219,99.75169333,99.82020478,99.86767378,99.92434587,99.94915673,99.91364634,99.98685947,99.91929982,..,..
Access to electricity (% of population),Oman,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Other small states,52.94314489,53.87102435,55.10277998,57.04368472,58.18196357,59.28113795,57.10665606,58.47387839,59.45232813,61.32854329,62.37825343,63.87456752,65.07691866,66.68450733,67.70042009,68.4423347,70.03745112,..,..
Access to electricity (% of population),Pacific island small states,53.91183842,56.63622973,56.52143446,57.67853451,58.78688715,59.68730514,60.98573672,62.29143545,62.29981759,62.5024841,65.69278274,65.64228562,68.50299303,69.42405281,70.55431506,74.16847303,72.33384136,..,..
Access to electricity (% of population),Pakistan,70.46,73.60611725,75.19322205,77.7,78.33789825,79.90326691,81.4691925,83.85,84.61829376,89.2,87.80886078,90.73,91.03442383,91.37,94.28098297,93.6,97.53484344,..,..
Access to electricity (% of population),Palau,98.31108093,98.35768127,98.38922882,98.40963745,98.42280579,98.43262482,98.44300079,98.91650733,98.48099518,98.51548004,98.56046295,98.61419678,98.67492676,98.74090576,97.63042631,98.88161469,99.8103,..,..
Access to electricity (% of population),Panama,79.18740082,79.96945953,81.40141009,81.49236298,82.24099731,87.8,83.73213196,84.48242188,85.24106598,86.01101685,86.79147339,87.58067322,86.85,89.17832184,89.98327637,89.1,91.59696198,..,..
Access to electricity (% of population),Papua New Guinea,11.19733334,11.77049446,12.32861423,12.87559032,13.41532135,13.95170689,14.48864651,15.03003693,12.4,16.14082718,16.71237564,17.29267311,19.5,18.47251701,19.06856346,19.66636086,20.26445007,..,..
Access to electricity (% of population),Paraguay,86.83758545,88.518177,88.66704559,91.04207,91.666443,92.558399,93.249876,94.686886,96.749045,96.452771,96.677896,96.891335,97.43086,98.23656,97.835616,99.015884,99.000716,..,..
Access to electricity (% of population),Peru,72.072063,74.078523,72.496495,72.113111,74.382688,74.380966,75.692357,77.173645,80.157275,81.988131,84.678343,86.42432,88.123061,89.707491,91.099508,92.135365,92.919989,..,..
Access to electricity (% of population),Philippines,71.3,72.48035431,73.58190155,74.67230988,75.75547028,76.6,77.91565704,79.00048065,80.09365082,81.19813538,83.3,83.43683624,84.56756592,85.70354462,86.84302521,87.5,89.12577057,..,..
Access to electricity (% of population),Poland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Portugal,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Post-demographic dividend,99.70362118,99.73973168,99.77464407,99.80945946,99.8372955,99.86962925,99.89975413,99.9291581,99.95646347,99.9865764,99.99191857,99.99775164,99.99929522,99.99951629,99.99957084,99.99962408,99.99967811,..,..
Access to electricity (% of population),Pre-demographic dividend,25.63975771,26.01081703,25.92510422,26.70451311,26.92578483,28.82516587,28.52161115,29.10142241,30.08645179,31.38317474,31.74047364,32.22550628,31.8894113,35.19782559,35.7906562,36.35984744,38.71360732,..,..
Access to electricity (% of population),Puerto Rico,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Qatar,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Romania,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Russian Federation,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Rwanda,4.019698143,4.658802509,6.2,5.895783901,6.501458645,7.103787899,7.706669807,4.8,8.929688454,9.556680679,6,10.84041309,9.7,10.8,12.81413364,15.2,19.8,..,..
Access to electricity (% of population),Samoa,85.42067719,86.32510376,87.21448517,88.09272766,88.96372223,89.83137512,90.69957733,91.57222748,96.37172973,93.34555054,94.24835968,95.15991974,96.07848358,96.6685747,97.92960358,98.85866547,97.9,..,..
Access to electricity (% of population),San Marino,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Sao Tome and Principe,49.85292053,50.71920013,52.9,52.41053009,53.2433815,54.07288361,54.90294266,55.73745346,56.58031082,57.43447876,58.29914856,56.9,60.05297852,60.93864441,57.9,62.71872711,68.6,..,..
Access to electricity (% of population),Saudi Arabia,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),Senegal,33.45936966,36.2,36.81056595,38.46749878,36.8,41.76353073,36.8,47.1,49.9,48.39247894,50.07398605,53.5,53.46149445,56.5,56.87000275,57,61,..,..
